income,credit_score,debt,debt_to_income,age,loan_approved
14772,608,67593,4.575751421608448,55,1
12267,809,33431,2.7252792043694463,23,1
3062,362,37436,12.225996080992815,32,1
19680,525,18413,0.935619918699187,46,1
8229,404,95761,11.637015433223963,64,1
18509,724,38485,2.0792587389918418,62,1
17147,554,68232,3.9792383507319062,71,1
6632,728,16101,2.427774427020507,22,1
8288,733,8831,1.0655164092664093,31,1
5596,506,84583,15.114903502501788,70,0
13475,327,51897,3.8513543599257885,19,0
8168,635,5004,0.6126346718903036,40,1
11795,368,88241,7.481220856295041,61,0
9561,812,45924,4.803263256981487,69,1
10258,466,21509,2.09680249561318,63,1
18616,667,37170,1.9966695315857328,36,1
8371,550,43555,5.203082069047904,41,1
16369,469,14662,0.8957175148145885,37,1
14910,389,65930,4.42186452045607,64,1
9943,745,47403,4.767474605249925,44,1
14199,593,36365,2.561095851820551,69,0
17728,449,62188,3.5078971119133575,41,0
8738,431,76060,8.704509040970473,34,0
17913,732,98633,5.506224529671188,42,1
4472,358,26673,5.964445438282648,63,0
17679,498,63471,3.590191752927202,72,0
3761,514,17156,4.561552778516352,48,0
12167,771,57287,4.708391550916414,45,1
12554,546,1645,0.13103393340767883,67,1
19260,681,59076,3.067289719626168,45,1
16277,538,94585,5.810960250660441,39,0
5812,666,75351,12.964728148657949,73,1
19844,467,50151,2.5272626486595446,22,1
3605,350,67384,18.691816920943136,71,1
7622,679,99865,13.102204145893467,61,0
8767,773,33541,3.825824113151591,59,1
13613,379,72847,5.351281862925145,25,0
12589,666,87099,6.918659146874255,55,1
15918,760,80739,5.072182434979268,45,1
15046,838,50955,3.3866143825601487,74,1
4590,751,9290,2.0239651416122006,64,1
19447,763,58942,3.030904509693012,29,1
6324,777,82667,13.071948134092347,74,1
12787,719,30143,2.3573160240869635,42,1
11111,513,24509,2.205832058320583,55,1
7342,668,87780,11.955870335058567,61,0
18389,413,36741,1.9979879275653925,32,0
10659,802,26898,2.5235012665353223,61,1
16043,610,99919,6.228199214610734,58,1
10837,768,85674,7.905693457598966,68,1
2117,343,62948,29.734529995276333,70,0
15917,714,61768,3.8806307721304267,51,1
16309,545,43262,2.652645778404562,62,0
15234,383,5506,0.3614283838781673,30,0
7560,506,20605,2.7255291005291005,25,0
2846,450,78590,27.614195361911456,30,0
12954,827,28231,2.1793268488497763,53,1
15703,464,79397,5.056167611284468,23,0
17385,444,77123,4.436180615473109,55,1
15746,336,13515,0.8583132224056903,49,1
8469,632,87211,10.297673869406069,38,1
11333,702,38622,3.407923762463602,61,1
18608,713,16600,0.8920894239036974,61,1
14819,344,27892,1.8821782846345907,66,0
6208,701,83279,13.41478737113402,24,1
8283,505,69310,8.367741156585778,43,0
4048,361,21801,5.385622529644269,32,1
8233,719,37695,4.578525446374347,73,1
14941,767,28853,1.9311291078241082,66,1
14607,318,4429,0.30321078934757306,59,1
11765,664,4606,0.39150021249468764,40,1
3828,599,4478,1.1698014629049112,69,0
3917,306,83816,21.39800868011233,55,0
8988,727,40134,4.4652870493991985,58,1
16594,416,69963,4.216162468362058,32,0
14977,806,70897,4.7337250450691055,65,1
2009,845,25475,12.680438028870084,70,1
18644,624,66177,3.5495065436601587,57,0
11865,354,21730,1.8314369995785924,33,0
4219,341,21113,5.004266413842143,49,0
9041,596,20011,2.2133613538325405,54,1
7287,530,55746,7.650061753808152,35,0
3619,752,42853,11.841116330478032,37,1
10512,693,85195,8.104547184170471,63,1
3342,821,36818,11.016756433273489,19,1
12568,657,37321,2.969525779758116,72,1
16231,743,21309,1.3128581110221182,40,1
5490,427,18688,3.404007285974499,47,0
11310,704,28176,2.4912466843501324,20,1
9984,691,68879,6.898938301282051,63,1
19988,492,67592,3.381628977386432,56,0
14219,377,84728,5.958787537801533,64,0
2235,384,89012,39.826398210290826,66,1
12161,329,9416,0.7742784310500781,18,1
3908,348,39994,10.233879222108495,58,0
10567,444,66422,6.285795400776001,39,1
5530,368,8584,1.552260397830018,46,1
7256,357,93302,12.858599779492833,31,0
10162,778,18830,1.8529816965164339,65,1
7415,744,85825,11.574511126095752,45,1
5391,595,77066,14.295306993136709,38,0
13157,470,3591,0.2729345595500494,62,1
7951,446,93878,11.80706829329644,49,0
10007,783,21395,2.138003397621665,23,1
11064,605,54182,4.897143890093998,71,1
17524,745,16738,0.9551472266605798,18,1
2077,520,2631,1.2667308618199327,38,0
9577,677,17905,1.8695833768403467,74,1
18984,565,19056,1.0037926675094817,21,0
16060,394,89082,5.546824408468244,20,1
19449,561,35447,1.8225615712890122,66,0
12535,370,54418,4.341284403669725,47,0
11510,518,37190,3.2311033883579494,48,1
8943,832,26014,2.908867270490887,51,1
13954,391,72999,5.231403181883331,36,1
9804,426,50278,5.1283149734802125,37,0
8565,379,1780,0.2078225335668418,40,0
7984,537,91643,11.478331663326653,71,1
6670,671,59258,8.884257871064468,57,1
11184,785,97123,8.684102288984263,42,1
4192,324,42192,10.064885496183207,32,0
3248,455,59300,18.257389162561577,55,1
13246,816,90504,6.832553223614676,40,1
14790,829,99129,6.702434077079108,69,1
5687,356,43923,7.723404255319149,19,0
6018,318,89196,14.821535393818545,74,1
13302,683,2395,0.1800481130657044,74,1
3970,492,97384,24.52997481108312,32,0
10389,536,15779,1.5188179805563577,69,1
19586,686,71028,3.6264678852241397,61,1
17374,725,29722,1.7107171635777598,52,1
7788,576,7111,0.9130713918849512,27,1
7408,526,9984,1.347732181425486,31,0
11446,622,97552,8.52280272584309,44,1
2922,452,93176,31.887748117727583,71,0
2419,536,72328,29.899958660603556,31,0
12789,354,26924,2.105246696379701,52,0
3120,735,52703,16.89198717948718,50,1
13260,408,32577,2.4567873303167422,69,0
19334,483,7711,0.3988310747905245,18,0
4336,667,85548,19.72970479704797,51,1
7373,497,99869,13.545232605452327,36,1
4243,670,4096,0.9653547018618902,41,1
6612,672,66555,10.06578947368421,59,1
15946,796,89848,5.63451649316443,21,1
13104,500,75012,5.7243589743589745,53,1
15429,808,8254,0.5349666212975566,30,1
8371,621,97955,11.701708278580815,49,0
8359,574,77120,9.225983969374328,26,0
9863,510,5965,0.6047855622021697,56,1
5228,803,77000,14.728385615914307,33,1
16382,417,77975,4.7597973385423025,67,1
4891,341,57987,11.855857697812308,20,1
5756,614,32963,5.726719944405837,69,1
17770,628,93976,5.288463702870006,37,1
18478,316,3273,0.1771295594761338,27,0
4674,582,15330,3.2798459563543005,73,1
8898,557,21494,2.415599011013711,39,1
12147,318,76422,6.29142998271178,65,1
2793,828,3212,1.1500179018976011,20,1
4116,722,83441,20.272351797862,28,1
7779,765,87594,11.260316236020055,42,1
14298,672,1080,0.07553503986571548,59,0
16153,380,32675,2.022844053736148,65,0
13111,847,22007,1.6785142246968194,25,1
12789,723,82641,6.4618813042458365,26,1
13397,728,95815,7.151974322609539,32,1
14999,687,46815,3.1212080805387026,49,0
2814,503,83482,29.666666666666668,70,0
18729,495,639,0.03411821239788563,20,1
12541,584,63593,5.070807750578104,21,1
4443,495,78038,17.564258383974792,47,0
12457,606,93899,7.537850204704182,30,0
12380,313,3736,0.30177705977382874,61,1
9783,445,16473,1.683839313094143,38,0
13473,356,34019,2.5249758776812885,58,0
19368,509,86623,4.472480380008261,74,1
17328,828,94025,5.426188827331487,63,1
2827,643,36820,13.02440749911567,36,0
9147,578,84861,9.277468022302394,56,0
6451,508,57589,8.927143078592467,65,1
17343,634,65807,3.794441561436891,39,1
15635,587,18414,1.1777422449632236,37,0
7959,551,24220,3.0430958663148635,54,1
2126,564,60531,28.47177798682973,48,0
10795,570,42425,3.9300602130616027,27,1
13641,718,9387,0.6881460303496811,35,1
9196,510,76815,8.353088299260548,60,0
13559,664,27584,2.034368316247511,56,0
5368,375,44783,8.342585692995529,63,0
5797,620,39809,6.867172675521822,37,1
17114,732,54327,3.1744186046511627,35,1
15718,408,10857,0.6907367349535565,28,0
3792,821,42261,11.144778481012658,39,1
13053,346,73588,5.637631195893665,61,0
5476,678,16995,3.1035427319211104,35,1
5417,395,13580,2.50692265091379,51,0
3645,402,18240,5.004115226337449,40,1
16755,445,83446,4.980364070426738,18,0
5072,326,75752,14.935331230283913,72,0
3854,829,46111,11.964452516865594,27,1
6662,381,90447,13.576553587511258,70,0
8514,727,34866,4.0951374207188165,18,1
4708,778,80974,17.199235344095158,55,1
13694,461,73401,5.3600847086315175,56,1
11524,701,82093,7.123654980909406,66,1
8456,807,12211,1.4440633869441817,26,1
6212,337,58985,9.495331616226657,48,0
15224,810,33268,2.1852338413032055,24,1
9970,692,3646,0.36569709127382144,34,0
18920,793,55371,2.9265856236786467,52,1
3625,499,42816,11.811310344827586,65,0
12314,554,89460,7.264901737859347,54,1
9973,478,44112,4.4231424847087135,69,0
10577,846,51048,4.8263212631180865,35,1
10070,688,54911,5.4529294935451835,50,1
10666,697,75446,7.073504594037128,21,0
5600,457,1778,0.3175,40,0
8783,303,45752,5.209154047591939,28,0
15226,466,84977,5.581045579929069,69,0
11146,767,70726,6.345415395657635,26,1
6971,708,80840,11.596614545976188,47,1
15490,711,27289,1.7617172369270497,25,1
19589,503,44788,2.286385216192761,57,1
14951,493,4747,0.3175038458965955,22,0
14312,534,74822,5.227920626048071,29,0
3990,449,45,0.011278195488721804,18,1
7299,458,95278,13.053568982052337,32,1
14997,578,7758,0.5173034606921384,42,1
15472,703,23437,1.514800930713547,35,1
6380,610,19585,3.0697492163009406,55,0
6757,367,98759,14.615805830990084,59,0
12395,762,9854,0.7949979830576845,63,1
18241,387,52076,2.8548873417027574,70,0
7588,516,56950,7.5052714812862416,43,0
19350,300,17349,0.8965891472868217,57,0
6944,434,96228,13.857718894009217,20,1
15395,650,21348,1.386683988307892,71,1
19072,439,34296,1.798238255033557,39,0
6243,432,19455,3.1162902450744836,43,1
11916,477,78824,6.614971466935213,36,0
11984,657,54021,4.507760347129506,61,0
3759,679,71923,19.133546155892525,61,1
11181,749,39293,3.5142652714426257,64,1
4482,762,99430,22.1842927264614,56,1
2951,407,88552,30.007455099966112,53,0
4079,421,46116,11.305712184358912,38,1
4717,316,40484,8.58257366970532,58,0
11692,495,30215,2.5842456380431065,71,0
9311,626,81638,8.767908924927506,65,1
2768,617,3404,1.2297687861271676,43,0
7490,778,37260,4.974632843791722,30,1
17534,551,65642,3.743697958252538,53,0
8645,802,80731,9.338461538461539,41,1
7232,418,46009,6.361863938053097,58,0
13485,797,92689,6.873489061920653,43,1
7797,785,29605,3.79697319481852,38,1
14342,344,53205,3.7097336494212803,35,1
10038,613,37569,3.7426778242677825,32,1
18002,478,5580,0.30996555938229087,32,1
15087,717,5400,0.3579240405647246,23,1
6873,377,39643,5.767932489451477,60,0
3481,625,96185,27.631427750646367,48,1
12093,656,96032,7.941122963698007,45,1
16422,715,86173,5.247412008281573,25,1
18438,814,39015,2.116010413276928,46,1
9643,513,71713,7.436793528984756,38,0
17708,373,72805,4.111418567878925,34,0
13271,808,14974,1.1283249189963078,73,1
19216,631,14037,0.730485012489592,74,0
14600,392,84292,5.773424657534247,66,0
12998,818,16167,1.2438067394983843,41,1
16295,568,88754,5.446701442160172,67,0
12682,675,90703,7.152105346159912,53,1
18380,303,43148,2.347551686615887,48,1
10519,437,72153,6.8593022150394525,64,1
5300,530,21534,4.063018867924528,51,0
8722,828,90995,10.432813574868149,19,1
9218,351,86078,9.338034280755044,59,1
5054,624,56879,11.254254056193114,20,0
15575,576,65839,4.227223113964687,47,1
9970,835,29756,2.984553660982949,25,1
4143,785,12683,3.061308230750664,69,1
11503,815,49485,4.301921237937929,24,1
17149,451,98231,5.72808910140533,29,1
14175,782,11025,0.7777777777777778,36,1
10356,558,86426,8.345500193124758,43,0
17070,623,18715,1.0963678968951376,45,1
2822,467,70097,24.839475549255848,32,0
19327,609,98383,5.090443421120712,31,0
16289,778,92943,5.705875130456136,65,1
8150,355,87116,10.689079754601227,31,0
6425,772,75705,11.782879377431907,20,1
18032,595,17116,0.9492014196983141,67,0
4198,760,36744,8.75273939971415,46,1
5452,623,87579,16.06364636830521,71,0
11106,440,2124,0.1912479740680713,23,1
15859,561,38051,2.3993316098114637,66,0
19692,719,7176,0.364411943936624,40,1
10705,540,91310,8.529659037832788,45,1
12112,654,64818,5.351552179656539,31,1
6841,479,18676,2.7300102324221607,31,0
17358,365,45177,2.602661596958175,37,0
3409,647,90296,26.487533000880024,30,0
6566,470,997,0.15184282668291196,44,0
13382,773,59330,4.433567478702735,52,1
19939,833,43769,2.1951451928381562,62,1
16596,666,78653,4.739274523981682,73,0
2804,406,11231,4.005349500713267,19,0
15221,738,95287,6.260232573418303,58,1
3279,526,72976,22.25556572125648,62,0
15192,743,85447,5.624473407056345,57,1
9083,741,55965,6.1615105141473085,65,1
13093,695,81144,6.197510119911403,41,1
19771,383,95201,4.815183855141369,46,0
14880,312,61517,4.1342069892473114,20,0
17517,792,92693,5.2916024433407545,62,1
4106,567,94315,22.970043838285434,21,1
18086,824,95504,5.280548490545173,67,1
6831,419,27387,4.009222661396574,19,0
5186,652,4090,0.7886617817200154,37,1
4573,356,24945,5.4548436474961735,71,1
14808,339,40239,2.717382495948136,70,1
4599,635,3743,0.8138725809958687,32,0
6033,472,30924,5.1258080556936845,66,0
10428,846,10196,0.9777522056003068,49,1
3304,558,91815,27.789043583535108,59,0
19685,816,68860,3.4980949961899923,18,1
10633,822,41400,3.893538982413242,55,1
13372,416,85177,6.369802572539635,52,0
10996,483,93018,8.459257911967988,68,0
18458,415,98530,5.338064795752519,24,0
7475,461,80399,10.75571906354515,62,0
9184,842,48795,5.313044425087108,30,1
14875,536,51553,3.465747899159664,66,0
3622,365,24111,6.656819436775263,18,1
17988,369,63083,3.506949077162553,31,1
10041,746,61600,6.134847126780201,46,1
18725,715,50022,2.6714018691588786,20,1
9992,831,3199,0.32015612489991996,63,1
17646,740,50897,2.884336393516944,41,1
19029,763,38038,1.9989489726207368,18,1
6263,695,55038,8.78780137314386,65,0
16060,694,7897,0.49171855541718557,27,0
17156,625,64541,3.7620074609466077,30,1
10646,390,14892,1.3988352432838624,53,1
13664,369,8271,0.6053132318501171,26,0
4969,465,24815,4.993962567921111,31,0
5028,513,45612,9.071599045346062,53,0
5629,634,33357,5.925919346242672,27,0
5067,668,75088,14.819025064140517,57,0
7941,348,16267,2.0484825588716786,40,0
19770,351,18268,0.9240263024785028,52,0
13555,588,14263,1.0522316488380672,72,0
15081,538,70935,4.703600556992242,24,0
8819,432,95347,10.811543258872888,59,0
13046,465,59660,4.573049210485973,52,1
19717,673,65527,3.323375767104529,19,1
4711,672,63379,13.453406919974528,32,0
6853,777,94542,13.795709908069458,26,1
9715,778,41271,4.248172928461143,64,1
10942,599,66612,6.087735331749223,34,0
17507,381,7235,0.41326326612212255,56,0
17826,386,88757,4.979075507685403,69,1
3762,524,16417,4.363902179691653,35,0
17850,315,98075,5.4943977591036415,32,1
14112,657,34609,2.452451814058957,35,0
14652,462,33902,2.313813813813814,41,0
8122,813,23645,2.9112287613888204,40,1
2481,649,62873,25.34179766223297,29,0
16536,763,87218,5.2744315432994675,40,1
2153,674,64558,29.98513701811426,38,0
9617,391,62233,6.471144847665593,43,0
3524,480,23401,6.640465380249716,25,0
4120,600,7771,1.8861650485436894,47,0
17048,488,41335,2.4246245893946505,51,1
4343,613,74451,17.1427584618927,19,0
7136,792,79434,11.131446188340806,22,1
3240,427,67449,20.817592592592593,48,0
2060,818,92604,44.953398058252425,50,1
11130,725,1942,0.17448337825696317,71,1
14312,486,20388,1.4245388485187256,21,0
15350,849,83251,5.423517915309446,23,1
14418,752,57042,3.9563046192259677,40,1
3252,770,53740,16.52521525215252,62,1
10363,523,65873,6.356556981569044,36,0
11650,453,47024,4.036394849785408,60,0
18314,650,23450,1.2804411925303048,62,1
6090,446,56965,9.353858784893267,25,0
8960,648,10057,1.1224330357142858,56,0
5004,481,93249,18.634892086330936,30,0
18713,478,8983,0.4800406134772618,18,1
5640,338,19995,3.5452127659574466,23,0
3341,302,91628,27.42532175995211,24,1
13855,363,77681,5.606712378202815,65,0
2338,328,38886,16.632164242942686,44,0
7895,671,89025,11.276124129195694,32,1
14254,822,96572,6.775080679107619,69,1
13344,396,95149,7.130470623501199,51,0
3750,741,94020,25.072,74,1
4421,502,2673,0.6046143406469124,40,1
9119,710,34890,3.8260774207698214,65,1
7319,320,77513,10.590654460991939,66,1
17896,401,23466,1.3112427358068843,41,0
13918,345,92545,6.649303060784596,32,1
15849,365,50406,3.1803899299640355,52,0
6873,463,3688,0.5365924632620399,21,0
6806,410,69284,10.179841316485454,61,1
10592,637,13665,1.2901246223564955,54,0
14182,422,20641,1.455436468763221,34,0
18774,746,32500,1.7311175029295836,48,1
14045,590,35797,2.54873620505518,55,1
6430,711,84766,13.182892690513219,27,1
10820,580,45950,4.2467652495378925,71,0
6232,342,25046,4.0189345314505776,67,0
13122,785,9638,0.73449169333943,44,1
17023,350,86363,5.073312577101569,59,0
10007,509,21173,2.115818926751274,23,0
19905,425,13222,0.6642552122582266,73,0
11018,791,50064,4.543837357052096,23,1
3500,808,37010,10.574285714285715,69,1
8737,557,18095,2.0710770287283964,32,1
5294,487,1439,0.2718171514922554,21,1
6497,529,85550,13.167615822687393,74,0
19850,488,5375,0.2707808564231738,65,0
2614,714,89023,34.05623565416985,71,1
11374,309,91238,8.021628275013187,73,1
4667,413,20600,4.413970430683523,57,0
15409,375,2466,0.16003634239730027,24,0
18514,801,45097,2.4358323430917146,68,1
4983,384,53276,10.691551274332731,66,1
14651,348,50117,3.4207221350078494,70,1
10230,794,46971,4.591495601173021,62,1
8640,686,6928,0.8018518518518518,64,0
13779,688,88016,6.387691414471297,43,0
17317,517,55309,3.1939134954091357,48,1
19304,645,74647,3.8669187733112307,19,1
9564,529,40888,4.275198661647846,45,1
17520,554,95025,5.423801369863014,59,0
15737,535,43832,2.785283090805109,30,0
11323,325,9404,0.8305219464806147,35,0
17229,560,33639,1.9524638690579836,47,0
13713,570,78118,5.696638226500401,72,0
10502,422,60598,5.770139021138831,28,1
2545,556,66399,26.089980353634576,30,1
6346,720,27684,4.362433028679483,68,1
11996,558,68591,5.717822607535846,41,0
17775,346,77722,4.37254571026723,74,0
15919,824,2682,0.16847791946730323,46,1
5810,507,38046,6.548364888123924,73,1
9206,610,21832,2.3714968498805127,71,1
11005,448,16997,1.5444797819173104,22,0
18371,737,34640,1.8855805345381307,52,1
14316,454,76882,5.370354847722828,36,0
10436,389,40491,3.879934840935224,72,0
14984,657,63043,4.207354511478911,30,1
2271,473,72725,32.02333773667988,22,1
12616,516,45520,3.6081166772352566,61,0
6361,755,62919,9.891369281559504,31,1
9069,498,64442,7.105744845076635,55,0
19304,785,21770,1.1277455449647742,39,1
5430,832,47498,8.74732965009208,26,1
14676,499,61477,4.188947942218588,66,0
12816,670,244,0.019038701622971287,57,0
4050,747,32788,8.095802469135803,43,1
13692,547,95341,6.963263219398189,62,0
3165,563,79453,25.103633491311218,22,1
4033,357,57737,14.316141829903298,46,1
2145,601,46489,21.67319347319347,71,0
16269,330,71303,4.382752474030364,39,1
9832,797,28390,2.8875101708706263,66,1
